algoritmo,versao,dataset,tamanho,threads,amostra,tempo_ms,speedup,eficiencia,obs
Counting,parallel,dupes,10000,8,4,0.496,0.045,0.006,
Counting,parallel,dupes,10000,8,5,0.440,0.051,0.006,
Counting,serial,dupes,50000,1,1,0.073,,,
Counting,serial,dupes,50000,1,2,0.077,,,
Counting,serial,dupes,50000,1,3,0.077,,,
Counting,serial,dupes,50000,1,4,0.079,,,
Counting,serial,dupes,50000,1,5,0.078,,,
Counting,serial-summary,dupes,50000,1,0,0.077,,,median
Counting,parallel,dupes,50000,2,1,0.603,0.128,0.064,
Counting,parallel,dupes,50000,2,2,0.642,0.121,0.060,
Counting,parallel,dupes,50000,2,3,0.872,0.089,0.044,
Counting,parallel,dupes,50000,2,4,0.623,0.124,0.062,
Counting,parallel,dupes,50000,2,5,0.635,0.122,0.061,
Counting,parallel,dupes,50000,4,1,0.628,0.123,0.031,
Counting,parallel,dupes,50000,4,2,0.691,0.112,0.028,
Counting,parallel,dupes,50000,4,3,0.816,0.095,0.024,
Counting,parallel,dupes,50000,4,4,0.610,0.127,0.032,
Counting,parallel,dupes,50000,4,5,0.691,0.112,0.028,
Counting,parallel,dupes,50000,8,1,0.536,0.144,0.018,
Counting,parallel,dupes,50000,8,2,0.642,0.121,0.015,
Counting,parallel,dupes,50000,8,3,0.706,0.110,0.014,
Counting,parallel,dupes,50000,8,4,0.689,0.112,0.014,
Counting,parallel,dupes,50000,8,5,0.626,0.124,0.015,
Counting,serial,dupes,100000,1,1,0.149,,,
Counting,serial,dupes,100000,1,2,0.152,,,
Counting,serial,dupes,100000,1,3,0.149,,,
Counting,serial,dupes,100000,1,4,0.148,,,
Counting,serial,dupes,100000,1,5,0.157,,,
Counting,serial-summary,dupes,100000,1,0,0.149,,,median
Counting,parallel,dupes,100000,2,1,0.891,0.168,0.084,
Counting,parallel,dupes,100000,2,2,0.897,0.167,0.083,
Counting,parallel,dupes,100000,2,3,1.068,0.140,0.070,
Counting,parallel,dupes,100000,2,4,1.010,0.148,0.074,
Counting,parallel,dupes,100000,2,5,0.887,0.168,0.084,
Counting,parallel,dupes,100000,4,1,1.116,0.134,0.033,
Counting,parallel,dupes,100000,4,2,1.013,0.147,0.037,
Counting,parallel,dupes,100000,4,3,0.903,0.166,0.041,
Counting,parallel,dupes,100000,4,4,0.875,0.171,0.043,
Counting,parallel,dupes,100000,4,5,0.883,0.169,0.042,
Counting,parallel,dupes,100000,8,1,0.815,0.183,0.023,
Counting,parallel,dupes,100000,8,2,0.895,0.167,0.021,
Counting,parallel,dupes,100000,8,3,1.141,0.131,0.016,
Counting,parallel,dupes,100000,8,4,0.884,0.169,0.021,
Counting,parallel,dupes,100000,8,5,0.893,0.167,0.021,
Merge,serial,random,10000,1,1,1.417,,,
Merge,serial,random,10000,1,2,1.431,,,
Merge,serial,random,10000,1,3,1.416,,,
Merge,serial,random,10000,1,4,1.467,,,
Merge,serial,random,10000,1,5,1.012,,,
Merge,serial-summary,random,10000,1,0,1.417,,,median
Merge,parallel,random,10000,2,1,1.364,1.039,0.519,
Merge,parallel,random,10000,2,2,1.189,1.191,0.596,
Merge,parallel,random,10000,2,3,1.191,1.190,0.595,
Merge,parallel,random,10000,2,4,1.176,1.205,0.602,
Merge,parallel,random,10000,2,5,1.139,1.245,0.622,
Merge,parallel,random,10000,4,1,1.678,0.845,0.211,
Merge,parallel,random,10000,4,2,1.209,1.172,0.293,
Merge,parallel,random,10000,4,3,1.176,1.205,0.301,
Merge,parallel,random,10000,4,4,1.271,1.115,0.279,
Merge,parallel,random,10000,4,5,1.245,1.138,0.285,
Merge,parallel,random,10000,8,1,1.203,1.177,0.147,
Merge,parallel,random,10000,8,2,1.170,1.211,0.151,
Merge,parallel,random,10000,8,3,1.154,1.228,0.154,
Merge,parallel,random,10000,8,4,1.160,1.222,0.153,
Merge,parallel,random,10000,8,5,1.121,1.264,0.158,
Merge,serial,random,50000,1,1,5.382,,,
Merge,serial,random,50000,1,2,5.384,,,
Merge,serial,random,50000,1,3,5.394,,,
Merge,serial,random,50000,1,4,5.530,,,
Merge,serial,random,50000,1,5,5.368,,,
Merge,serial-summary,random,50000,1,0,5.384,,,median
Merge,parallel,random,50000,2,1,5.890,0.914,0.457,
Merge,parallel,random,50000,2,2,4.479,1.202,0.601,
Merge,parallel,random,50000,2,3,4.698,1.146,0.573,
Merge,parallel,random,50000,2,4,4.970,1.083,0.542,
Merge,parallel,random,50000,2,5,4.595,1.172,0.586,
Merge,parallel,random,50000,4,1,4.634,1.162,0.290,
Merge,parallel,random,50000,4,2,5.634,0.956,0.239,
Merge,parallel,random,50000,4,3,4.814,1.118,0.280,
Merge,parallel,random,50000,4,4,4.390,1.226,0.307,
Merge,parallel,random,50000,4,5,5.479,0.983,0.246,
Merge,parallel,random,50000,8,1,2.890,1.863,0.233,
Merge,parallel,random,50000,8,2,2.932,1.837,0.230,
Merge,parallel,random,50000,8,3,2.406,2.238,0.280,
Merge,parallel,random,50000,8,4,1.987,2.709,0.339,
Merge,parallel,random,50000,8,5,1.979,2.720,0.340,
Merge,serial,random,100000,1,1,11.242,,,
Merge,serial,random,100000,1,2,11.198,,,
Merge,serial,random,100000,1,3,12.976,,,
Merge,serial,random,100000,1,4,12.132,,,
Merge,serial,random,100000,1,5,13.405,,,
Merge,serial-summary,random,100000,1,0,12.132,,,median
Merge,parallel,random,100000,2,1,5.331,2.276,1.138,
Merge,parallel,random,100000,2,2,4.935,2.458,1.229,
Merge,parallel,random,100000,2,3,4.930,2.461,1.231,
Merge,parallel,random,100000,2,4,5.033,2.411,1.205,
Merge,parallel,random,100000,2,5,4.974,2.439,1.219,
Merge,parallel,random,100000,4,1,3.710,3.270,0.818,
Merge,parallel,random,100000,4,2,3.878,3.129,0.782,
Merge,parallel,random,100000,4,3,4.368,2.778,0.694,
Merge,parallel,random,100000,4,4,3.758,3.228,0.807,
Merge,parallel,random,100000,4,5,4.393,2.762,0.690,
Merge,parallel,random,100000,8,1,3.873,3.133,0.392,
Merge,parallel,random,100000,8,2,3.402,3.567,0.446,
Merge,parallel,random,100000,8,3,3.568,3.401,0.425,
Merge,parallel,random,100000,8,4,3.401,3.567,0.446,
Merge,parallel,random,100000,8,5,3.779,3.211,0.401,
Merge,serial,reversed,10000,1,1,0.299,,,
Merge,serial,reversed,10000,1,2,0.296,,,
Merge,serial,reversed,10000,1,3,0.307,,,
Merge,serial,reversed,10000,1,4,0.307,,,
Merge,serial,reversed,10000,1,5,0.286,,,
Merge,serial-summary,reversed,10000,1,0,0.299,,,median
Merge,parallel,reversed,10000,2,1,0.362,0.825,0.413,
Merge,parallel,reversed,10000,2,2,0.358,0.834,0.417,
Merge,parallel,reversed,10000,2,3,0.405,0.737,0.369,
Merge,parallel,reversed,10000,2,4,0.435,0.687,0.344,
Merge,parallel,reversed,10000,2,5,0.656,0.455,0.228,
Merge,parallel,reversed,10000,4,1,0.308,0.970,0.243,
Merge,parallel,reversed,10000,4,2,0.396,0.755,0.189,
Merge,parallel,reversed,10000,4,3,0.591,0.505,0.126,
Merge,parallel,reversed,10000,4,4,0.520,0.574,0.144,
Merge,parallel,reversed,10000,4,5,0.366,0.817,0.204,
Merge,parallel,reversed,10000,8,1,0.539,0.554,0.069,
Merge,parallel,reversed,10000,8,2,0.496,0.603,0.075,
Merge,parallel,reversed,10000,8,3,0.395,0.757,0.095,
Merge,parallel,reversed,10000,8,4,0.416,0.718,0.090,
Merge,parallel,reversed,10000,8,5,0.387,0.772,0.097,
Merge,serial,reversed,50000,1,1,1.648,,,
Merge,serial,reversed,50000,1,2,1.645,,,
Merge,serial,reversed,50000,1,3,1.621,,,
Merge,serial,reversed,50000,1,4,1.631,,,
Merge,serial,reversed,50000,1,5,1.660,,,
Merge,serial-summary,reversed,50000,1,0,1.645,,,median
Merge,parallel,reversed,50000,2,1,0.667,2.465,1.233,
Merge,parallel,reversed,50000,2,2,0.712,2.310,1.155,
Merge,parallel,reversed,50000,2,3,0.810,2.031,1.016,
Merge,parallel,reversed,50000,2,4,0.798,2.061,1.030,
Merge,parallel,reversed,50000,2,5,0.799,2.057,1.029,
Merge,parallel,reversed,50000,4,1,0.715,2.301,0.575,
Merge,parallel,reversed,50000,4,2,0.872,1.886,0.472,
Merge,parallel,reversed,50000,4,3,0.754,2.181,0.545,
Merge,parallel,reversed,50000,4,4,0.713,2.307,0.577,
Merge,parallel,reversed,50000,4,5,1.049,1.568,0.392,
Merge,parallel,reversed,50000,8,1,0.774,2.126,0.266,
Merge,parallel,reversed,50000,8,2,0.853,1.929,0.241,
Merge,parallel,reversed,50000,8,3,0.831,1.979,0.247,
Merge,parallel,reversed,50000,8,4,0.860,1.913,0.239,
Merge,parallel,reversed,50000,8,5,0.723,2.274,0.284,
Merge,serial,reversed,100000,1,1,3.283,,,
Merge,serial,reversed,100000,1,2,3.304,,,
Merge,serial,reversed,100000,1,3,3.403,,,
Merge,serial,reversed,100000,1,4,3.327,,,
Merge,serial,reversed,100000,1,5,3.325,,,
Merge,serial-summary,reversed,100000,1,0,3.325,,,median
Merge,parallel,reversed,100000,2,1,1.068,3.113,1.557,
Merge,parallel,reversed,100000,2,2,0.994,3.347,1.673,
Merge,parallel,reversed,100000,2,3,1.150,2.893,1.446,
Merge,parallel,reversed,100000,2,4,1.055,3.152,1.576,
Merge,parallel,reversed,100000,2,5,1.043,3.189,1.594,
Merge,parallel,reversed,100000,4,1,1.277,2.604,0.651,
Merge,parallel,reversed,100000,4,2,1.017,3.269,0.817,
Merge,parallel,reversed,100000,4,3,1.051,3.165,0.791,
Merge,parallel,reversed,100000,4,4,1.367,2.433,0.608,
Merge,parallel,reversed,100000,4,5,1.130,2.942,0.736,
Merge,parallel,reversed,100000,8,1,1.170,2.841,0.355,
Merge,parallel,reversed,100000,8,2,1.148,2.897,0.362,
Merge,parallel,reversed,100000,8,3,1.304,2.551,0.319,
Merge,parallel,reversed,100000,8,4,1.411,2.357,0.295,
Merge,parallel,reversed,100000,8,5,1.221,2.724,0.340,
Merge,serial,nearly,10000,1,1,0.333,,,
Merge,serial,nearly,10000,1,2,0.344,,,
Merge,serial,nearly,10000,1,3,0.345,,,
Merge,serial,nearly,10000,1,4,0.329,,,
Merge,serial,nearly,10000,1,5,0.329,,,
Merge,serial-summary,nearly,10000,1,0,0.333,,,median
Merge,parallel,nearly,10000,2,1,1.094,0.304,0.152,
Merge,parallel,nearly,10000,2,2,1.079,0.308,0.154,
Merge,parallel,nearly,10000,2,3,0.812,0.410,0.205,
Merge,parallel,nearly,10000,2,4,0.748,0.445,0.222,
Merge,parallel,nearly,10000,2,5,0.757,0.440,0.220,
Merge,parallel,nearly,10000,4,1,0.779,0.427,0.107,
Merge,parallel,nearly,10000,4,2,0.728,0.457,0.114,
Merge,parallel,nearly,10000,4,3,0.655,0.508,0.127,
Merge,parallel,nearly,10000,4,4,0.662,0.502,0.126,
Merge,parallel,nearly,10000,4,5,0.751,0.443,0.111,
Merge,parallel,nearly,10000,8,1,0.805,0.413,0.052,
Merge,parallel,nearly,10000,8,2,0.740,0.449,0.056,
Merge,parallel,nearly,10000,8,3,0.662,0.503,0.063,
Merge,parallel,nearly,10000,8,4,0.837,0.398,0.050,
Merge,parallel,nearly,10000,8,5,0.777,0.429,0.054,
Merge,serial,nearly,50000,1,1,1.889,,,
Merge,serial,nearly,50000,1,2,1.878,,,
Merge,serial,nearly,50000,1,3,1.991,,,
Merge,serial,nearly,50000,1,4,1.988,,,
Merge,serial,nearly,50000,1,5,1.914,,,
Merge,serial-summary,nearly,50000,1,0,1.914,,,median
Merge,parallel,nearly,50000,2,1,2.800,0.684,0.342,
Merge,parallel,nearly,50000,2,2,3.138,0.610,0.305,
Merge,parallel,nearly,50000,2,3,2.512,0.762,0.381,
Merge,parallel,nearly,50000,2,4,2.665,0.718,0.359,
Merge,parallel,nearly,50000,2,5,2.375,0.806,0.403,
Merge,parallel,nearly,50000,4,1,4.063,0.471,0.118,
Merge,parallel,nearly,50000,4,2,4.034,0.474,0.119,
Merge,parallel,nearly,50000,4,3,3.823,0.501,0.125,
Merge,parallel,nearly,50000,4,4,4.542,0.421,0.105,
Merge,parallel,nearly,50000,4,5,4.195,0.456,0.114,
Merge,parallel,nearly,50000,8,1,1.386,1.381,0.173,
Merge,parallel,nearly,50000,8,2,1.871,1.023,0.128,
Merge,parallel,nearly,50000,8,3,1.294,1.479,0.185,
Merge,parallel,nearly,50000,8,4,1.365,1.402,0.175,
Merge,parallel,nearly,50000,8,5,1.438,1.331,0.166,
Merge,serial,nearly,100000,1,1,3.886,,,
Merge,serial,nearly,100000,1,2,5.125,,,
Merge,serial,nearly,100000,1,3,3.907,,,
Merge,serial,nearly,100000,1,4,3.893,,,
Merge,serial,nearly,100000,1,5,3.877,,,
Merge,serial-summary,nearly,100000,1,0,3.893,,,median
Merge,parallel,nearly,100000,2,1,2.561,1.520,0.760,
Merge,parallel,nearly,100000,2,2,2.024,1.924,0.962,
Merge,parallel,nearly,100000,2,3,2.153,1.808,0.904,
Merge,parallel,nearly,100000,2,4,2.775,1.403,0.701,
Merge,parallel,nearly,100000,2,5,2.202,1.768,0.884,
Merge,parallel,nearly,100000,4,1,1.902,2.047,0.512,
Merge,parallel,nearly,100000,4,2,2.017,1.930,0.483,
Merge,parallel,nearly,100000,4,3,1.723,2.259,0.565,
Merge,parallel,nearly,100000,4,4,1.798,2.165,0.541,
Merge,parallel,nearly,100000,4,5,1.733,2.247,0.562,
Merge,parallel,nearly,100000,8,1,1.770,2.199,0.275,
Merge,parallel,nearly,100000,8,2,1.843,2.113,0.264,
Merge,parallel,nearly,100000,8,3,1.773,2.196,0.274,
Merge,parallel,nearly,100000,8,4,1.829,2.129,0.266,
Merge,parallel,nearly,100000,8,5,1.867,2.086,0.261,
Merge,serial,dupes,10000,1,1,0.622,,,
Merge,serial,dupes,10000,1,2,0.698,,,
Merge,serial,dupes,10000,1,3,0.791,,,
Merge,serial,dupes,10000,1,4,0.659,,,
Merge,serial,dupes,10000,1,5,0.614,,,
Merge,serial-summary,dupes,10000,1,0,0.659,,,median
Merge,parallel,dupes,10000,2,1,0.921,0.715,0.358,
Merge,parallel,dupes,10000,2,2,0.836,0.788,0.394,
Merge,parallel,dupes,10000,2,3,0.895,0.737,0.368,
Merge,parallel,dupes,10000,2,4,0.587,1.124,0.562,
Merge,parallel,dupes,10000,2,5,0.873,0.755,0.378,
Merge,parallel,dupes,10000,4,1,1.117,0.590,0.147,
Merge,parallel,dupes,10000,4,2,1.120,0.588,0.147,
Merge,parallel,dupes,10000,4,3,0.854,0.772,0.193,
Merge,parallel,dupes,10000,4,4,0.707,0.933,0.233,
Merge,parallel,dupes,10000,4,5,0.643,1.025,0.256,
Merge,parallel,dupes,10000,8,1,0.882,0.748,0.093,
Merge,parallel,dupes,10000,8,2,0.648,1.017,0.127,
Merge,parallel,dupes,10000,8,3,0.581,1.134,0.142,
Merge,parallel,dupes,10000,8,4,0.547,1.206,0.151,
Merge,parallel,dupes,10000,8,5,0.582,1.132,0.142,
Merge,serial,dupes,50000,1,1,3.333,,,
Merge,serial,dupes,50000,1,2,3.379,,,
Merge,serial,dupes,50000,1,3,3.285,,,
Merge,serial,dupes,50000,1,4,3.293,,,
Merge,serial,dupes,50000,1,5,3.455,,,
Merge,serial-summary,dupes,50000,1,0,3.333,,,median
Merge,parallel,dupes,50000,2,1,2.462,1.353,0.677,
Merge,parallel,dupes,50000,2,2,2.161,1.542,0.771,
Merge,parallel,dupes,50000,2,3,2.439,1.366,0.683,
Merge,parallel,dupes,50000,2,4,2.128,1.566,0.783,
Merge,parallel,dupes,50000,2,5,2.186,1.524,0.762,
Merge,parallel,dupes,50000,4,1,1.139,2.927,0.732,
Merge,parallel,dupes,50000,4,2,1.345,2.478,0.619,
Merge,parallel,dupes,50000,4,3,1.334,2.498,0.625,
Merge,parallel,dupes,50000,4,4,1.250,2.666,0.667,
Merge,parallel,dupes,50000,4,5,1.304,2.555,0.639,
Merge,parallel,dupes,50000,8,1,1.303,2.557,0.320,
Merge,parallel,dupes,50000,8,2,1.185,2.812,0.351,
Merge,parallel,dupes,50000,8,3,1.311,2.543,0.318,
Merge,parallel,dupes,50000,8,4,1.616,2.062,0.258,
Merge,parallel,dupes,50000,8,5,1.640,2.032,0.254,
Merge,serial,dupes,100000,1,1,6.617,,,
Merge,serial,dupes,100000,1,2,6.676,,,
Merge,serial,dupes,100000,1,3,6.777,,,
Merge,serial,dupes,100000,1,4,6.644,,,
Merge,serial,dupes,100000,1,5,6.639,,,
Merge,serial-summary,dupes,100000,1,0,6.644,,,median
Merge,parallel,dupes,100000,2,1,2.268,2.929,1.464,
Merge,parallel,dupes,100000,2,2,1.886,3.522,1.761,
Merge,parallel,dupes,100000,2,3,2.038,3.260,1.630,
Merge,parallel,dupes,100000,2,4,1.925,3.451,1.725,
Merge,parallel,dupes,100000,2,5,2.519,2.638,1.319,
Merge,parallel,dupes,100000,4,1,1.919,3.462,0.866,
Merge,parallel,dupes,100000,4,2,1.843,3.605,0.901,
Merge,parallel,dupes,100000,4,3,1.674,3.968,0.992,
Merge,parallel,dupes,100000,4,4,2.012,3.302,0.826,
Merge,parallel,dupes,100000,4,5,1.892,3.512,0.878,
Merge,parallel,dupes,100000,8,1,1.835,3.620,0.452,
Merge,parallel,dupes,100000,8,2,2.249,2.955,0.369,
Merge,parallel,dupes,100000,8,3,2.256,2.945,0.368,
Merge,parallel,dupes,100000,8,4,1.983,3.350,0.419,
Merge,parallel,dupes,100000,8,5,2.381,2.790,0.349,
Quick,serial,random,10000,1,1,1.268,,,
Quick,serial,random,10000,1,2,1.324,,,
Quick,serial,random,10000,1,3,1.327,,,
Quick,serial,random,10000,1,4,1.326,,,
Quick,serial,random,10000,1,5,1.277,,,
Quick,serial-summary,random,10000,1,0,1.324,,,median
Quick,parallel,random,10000,2,1,0.862,1.535,0.768,
Quick,parallel,random,10000,2,2,0.853,1.553,0.776,
Quick,parallel,random,10000,2,3,0.919,1.441,0.721,
Quick,parallel,random,10000,2,4,0.916,1.445,0.723,
Quick,parallel,random,10000,2,5,0.868,1.526,0.763,
Quick,parallel,random,10000,4,1,0.862,1.536,0.384,
Quick,parallel,random,10000,4,2,0.924,1.432,0.358,
Quick,parallel,random,10000,4,3,0.823,1.609,0.402,
Quick,parallel,random,10000,4,4,0.979,1.352,0.338,
Quick,parallel,random,10000,4,5,0.958,1.383,0.346,
Quick,parallel,random,10000,8,1,0.860,1.539,0.192,
Quick,parallel,random,10000,8,2,0.932,1.421,0.178,
Quick,parallel,random,10000,8,3,0.940,1.409,0.176,
Quick,parallel,random,10000,8,4,0.927,1.428,0.179,
Quick,parallel,random,10000,8,5,1.045,1.268,0.158,
Quick,serial,random,50000,1,1,7.480,,,
Quick,serial,random,50000,1,2,7.681,,,
Quick,serial,random,50000,1,3,7.688,,,
Quick,serial,random,50000,1,4,7.691,,,
Quick,serial,random,50000,1,5,7.611,,,
Quick,serial-summary,random,50000,1,0,7.681,,,median
Quick,parallel,random,50000,2,1,5.237,1.467,0.733,
Quick,parallel,random,50000,2,2,5.048,1.521,0.761,
Quick,parallel,random,50000,2,3,4.037,1.903,0.951,
Quick,parallel,random,50000,2,4,4.253,1.806,0.903,
Quick,parallel,random,50000,2,5,5.561,1.381,0.691,
Quick,parallel,random,50000,4,1,5.782,1.329,0.332,
Quick,parallel,random,50000,4,2,6.722,1.143,0.286,
Quick,parallel,random,50000,4,3,4.979,1.543,0.386,
Quick,parallel,random,50000,4,4,4.097,1.875,0.469,
Quick,parallel,random,50000,4,5,4.258,1.804,0.451,
Quick,parallel,random,50000,8,1,5.074,1.514,0.189,
Quick,parallel,random,50000,8,2,4.462,1.721,0.215,
Quick,parallel,random,50000,8,3,6.936,1.107,0.138,
Quick,parallel,random,50000,8,4,5.062,1.517,0.190,
Quick,parallel,random,50000,8,5,4.376,1.755,0.219,
Quick,serial,random,100000,1,1,8.346,,,
Quick,serial,random,100000,1,2,8.359,,,
Quick,serial,random,100000,1,3,8.376,,,
Quick,serial,random,100000,1,4,8.188,,,
Quick,serial,random,100000,1,5,8.353,,,
Quick,serial-summary,random,100000,1,0,8.353,,,median
Quick,parallel,random,100000,2,1,6.694,1.248,0.624,
Quick,parallel,random,100000,2,2,6.240,1.339,0.669,
Quick,parallel,random,100000,2,3,5.706,1.464,0.732,
Quick,parallel,random,100000,2,4,6.594,1.267,0.633,
Quick,parallel,random,100000,2,5,5.386,1.551,0.775,
Quick,parallel,random,100000,4,1,10.861,0.769,0.192,
Quick,parallel,random,100000,4,2,16.740,0.499,0.125,
Quick,parallel,random,100000,4,3,11.487,0.727,0.182,
Quick,parallel,random,100000,4,4,4.027,2.074,0.519,
Quick,parallel,random,100000,4,5,4.100,2.037,0.509,
Quick,parallel,random,100000,8,1,2.887,2.894,0.362,
Quick,parallel,random,100000,8,2,6.120,1.365,0.171,
Quick,parallel,random,100000,8,3,5.475,1.526,0.191,
Quick,parallel,random,100000,8,4,6.098,1.370,0.171,
Quick,parallel,random,100000,8,5,5.779,1.446,0.181,
Quick,serial,reversed,10000,1,1,0.377,,,
Quick,serial,reversed,10000,1,2,0.362,,,
Quick,serial,reversed,10000,1,3,0.375,,,
Quick,serial,reversed,10000,1,4,0.372,,,
Quick,serial,reversed,10000,1,5,0.372,,,
Quick,serial-summary,reversed,10000,1,0,0.372,,,median
Quick,parallel,reversed,10000,2,1,0.321,1.161,0.581,
Quick,parallel,reversed,10000,2,2,0.348,1.069,0.534,
Quick,parallel,reversed,10000,2,3,0.323,1.152,0.576,
Quick,parallel,reversed,10000,2,4,0.316,1.180,0.590,
Quick,parallel,reversed,10000,2,5,0.371,1.003,0.501,
Quick,parallel,reversed,10000,4,1,0.265,1.407,0.352,
Quick,parallel,reversed,10000,4,2,0.283,1.318,0.330,
Quick,parallel,reversed,10000,4,3,0.281,1.326,0.332,
Quick,parallel,reversed,10000,4,4,0.274,1.361,0.340,
Quick,parallel,reversed,10000,4,5,0.338,1.102,0.275,
Quick,parallel,reversed,10000,8,1,0.354,1.051,0.131,
Quick,parallel,reversed,10000,8,2,0.326,1.141,0.143,
Quick,parallel,reversed,10000,8,3,0.280,1.330,0.166,
Quick,parallel,reversed,10000,8,4,0.260,1.432,0.179,
Quick,parallel,reversed,10000,8,5,0.231,1.609,0.201,
Quick,serial,reversed,50000,1,1,2.001,,,
Quick,serial,reversed,50000,1,2,1.915,,,
Quick,serial,reversed,50000,1,3,1.941,,,
Quick,serial,reversed,50000,1,4,1.954,,,
Quick,serial,reversed,50000,1,5,1.983,,,
Quick,serial-summary,reversed,50000,1,0,1.954,,,median
Quick,parallel,reversed,50000,2,1,2.384,0.819,0.410,
Quick,parallel,reversed,50000,2,2,1.449,1.348,0.674,
Quick,parallel,reversed,50000,2,3,1.555,1.257,0.628,
Quick,parallel,reversed,50000,2,4,1.384,1.412,0.706,
Quick,parallel,reversed,50000,2,5,1.442,1.355,0.677,
Quick,parallel,reversed,50000,4,1,1.629,1.199,0.300,
Quick,parallel,reversed,50000,4,2,1.842,1.060,0.265,
Quick,parallel,reversed,50000,4,3,1.642,1.190,0.297,
Quick,parallel,reversed,50000,4,4,1.978,0.988,0.247,
Quick,parallel,reversed,50000,4,5,1.882,1.038,0.259,
Quick,parallel,reversed,50000,8,1,2.030,0.963,0.120,
Quick,parallel,reversed,50000,8,2,1.939,1.008,0.126,
Quick,parallel,reversed,50000,8,3,1.825,1.070,0.134,
Quick,parallel,reversed,50000,8,4,1.458,1.340,0.167,
Quick,parallel,reversed,50000,8,5,1.642,1.190,0.149,
Quick,serial,reversed,100000,1,1,4.078,,,
Quick,serial,reversed,100000,1,2,4.056,,,
Quick,serial,reversed,100000,1,3,4.145,,,
Quick,serial,reversed,100000,1,4,4.082,,,
Quick,serial,reversed,100000,1,5,4.148,,,
Quick,serial-summary,reversed,100000,1,0,4.082,,,median
Quick,parallel,reversed,100000,2,1,1.366,2.989,1.495,
Quick,parallel,reversed,100000,2,2,1.455,2.805,1.403,
Quick,parallel,reversed,100000,2,3,1.423,2.870,1.435,
Quick,parallel,reversed,100000,2,4,1.396,2.924,1.462,
Quick,parallel,reversed,100000,2,5,1.953,2.091,1.045,
Quick,parallel,reversed,100000,4,1,1.608,2.539,0.635,
Quick,parallel,reversed,100000,4,2,1.494,2.733,0.683,
Quick,parallel,reversed,100000,4,3,1.551,2.632,0.658,
Quick,parallel,reversed,100000,4,4,1.449,2.818,0.704,
Quick,parallel,reversed,100000,4,5,2.007,2.035,0.509,
Quick,parallel,reversed,100000,8,1,1.469,2.779,0.347,
Quick,parallel,reversed,100000,8,2,1.663,2.455,0.307,
Quick,parallel,reversed,100000,8,3,1.571,2.598,0.325,
Quick,parallel,reversed,100000,8,4,1.498,2.725,0.341,
Quick,parallel,reversed,100000,8,5,1.576,2.590,0.324,
Quick,serial,nearly,10000,1,1,0.384,,,
Quick,serial,nearly,10000,1,2,0.386,,,
Quick,serial,nearly,10000,1,3,0.381,,,
Quick,serial,nearly,10000,1,4,0.397,,,
Quick,serial,nearly,10000,1,5,0.393,,,
Quick,serial-summary,nearly,10000,1,0,0.386,,,median
Quick,parallel,nearly,10000,2,1,0.459,0.841,0.420,
Quick,parallel,nearly,10000,2,2,0.516,0.749,0.374,
Quick,parallel,nearly,10000,2,3,0.673,0.574,0.287,
Quick,parallel,nearly,10000,2,4,0.548,0.705,0.352,
Quick,parallel,nearly,10000,2,5,0.480,0.804,0.402,
Quick,parallel,nearly,10000,4,1,0.453,0.851,0.213,
Quick,parallel,nearly,10000,4,2,0.415,0.930,0.232,
Quick,parallel,nearly,10000,4,3,0.696,0.554,0.139,
Quick,parallel,nearly,10000,4,4,0.547,0.705,0.176,
Quick,parallel,nearly,10000,4,5,0.450,0.857,0.214,
Quick,parallel,nearly,10000,8,1,0.554,0.697,0.087,
Quick,parallel,nearly,10000,8,2,0.541,0.713,0.089,
Quick,parallel,nearly,10000,8,3,0.506,0.763,0.095,
Quick,parallel,nearly,10000,8,4,0.557,0.693,0.087,
Quick,parallel,nearly,10000,8,5,0.552,0.699,0.087,
Quick,serial,nearly,50000,1,1,2.126,,,
Quick,serial,nearly,50000,1,2,2.097,,,
Quick,serial,nearly,50000,1,3,2.023,,,
Quick,serial,nearly,50000,1,4,2.032,,,
Quick,serial,nearly,50000,1,5,2.087,,,
Quick,serial-summary,nearly,50000,1,0,2.087,,,median
Quick,parallel,nearly,50000,2,1,1.480,1.410,0.705,
Quick,parallel,nearly,50000,2,2,1.102,1.893,0.947,
Quick,parallel,nearly,50000,2,3,1.400,1.491,0.745,
Quick,parallel,nearly,50000,2,4,2.224,0.938,0.469,
Quick,parallel,nearly,50000,2,5,1.213,1.720,0.860,
Quick,parallel,nearly,50000,4,1,1.442,1.447,0.362,
Quick,parallel,nearly,50000,4,2,1.107,1.885,0.471,
Quick,parallel,nearly,50000,4,3,1.135,1.838,0.460,
Quick,parallel,nearly,50000,4,4,1.128,1.850,0.463,
Quick,parallel,nearly,50000,4,5,1.406,1.484,0.371,
Quick,parallel,nearly,50000,8,1,1.722,1.212,0.151,
Quick,parallel,nearly,50000,8,2,1.411,1.479,0.185,
Quick,parallel,nearly,50000,8,3,1.534,1.360,0.170,
Quick,parallel,nearly,50000,8,4,1.984,1.051,0.131,
Quick,parallel,nearly,50000,8,5,1.283,1.626,0.203,
Quick,serial,nearly,100000,1,1,4.164,,,
Quick,serial,nearly,100000,1,2,4.254,,,
Quick,serial,nearly,100000,1,3,4.143,,,
Quick,serial,nearly,100000,1,4,4.190,,,
Quick,serial,nearly,100000,1,5,4.163,,,
Quick,serial-summary,nearly,100000,1,0,4.164,,,median
Quick,parallel,nearly,100000,2,1,2.585,1.611,0.805,
